order_id,product_id,quantity,unit_price,cost
463,26,3,469,328
463,15,3,439,307
463,54,3,58,40
464,19,3,332,232
464,15,2,71,49
464,42,3,203,142
464,5,1,258,180
465,67,1,62,43
465,79,3,120,84
465,21,2,300,210
465,82,1,99,69
466,84,2,161,112
466,75,2,277,193
466,43,3,261,182
467,13,2,240,168
467,6,3,68,47
467,56,1,416,291
467,18,2,388,271
468,60,2,447,312
468,30,1,112,78
468,82,2,97,67
469,43,1,330,230
469,81,2,495,346
469,27,3,109,76
470,74,3,90,62
471,71,2,96,67
471,65,2,497,347
472,85,2,229,160
472,98,1,55,38
473,52,3,273,191
473,49,1,209,146
473,13,3,384,268
473,49,3,168,117
473,73,2,58,40
474,68,1,134,93
474,33,3,130,91
474,50,2,222,155
474,80,1,145,101
474,68,1,311,217
475,23,1,140,98
475,13,1,140,98
475,64,3,379,265
475,79,2,199,139
475,39,2,110,77
476,22,3,412,288
476,34,2,192,134
476,95,1,371,259
476,24,3,221,154
477,99,2,298,208
477,23,1,85,59
477,97,3,304,212
477,10,1,494,345
477,7,2,288,201
478,29,1,152,106
479,16,1,51,35
479,57,1,295,206
479,79,2,265,185
479,62,1,429,300
480,53,3,182,127
480,20,1,123,86
481,49,2,447,312
482,9,1,94,65
482,72,2,496,347
482,10,2,411,287
482,21,2,430,301
483,14,3,296,207
484,77,3,158,110
484,45,3,293,205
485,80,3,139,97
485,75,1,487,340
486,5,2,386,270
487,31,2,237,165
487,70,3,85,59
487,35,2,370,259
487,52,2,174,121
488,64,1,346,242
488,24,3,125,87
489,14,2,248,173
489,21,2,325,227
489,86,1,242,169
490,13,2,232,162
491,5,1,266,186
491,75,1,205,143
491,76,2,87,60
491,35,3,384,268
491,71,1,54,37
492,69,2,172,120
493,12,2,461,322
493,57,2,484,338
493,20,1,239,167
493,39,3,378,264
494,29,2,200,140
495,58,3,182,127
495,62,3,445,311
496,49,1,483,338
496,86,3,55,38
496,46,1,209,146
497,23,3,139,97
497,18,3,56,39
497,33,3,55,38
497,7,2,136,95
498,52,3,345,241
498,57,1,314,219
499,64,3,448,313
499,31,1,237,165
500,88,1,263,184
500,15,1,212,148
500,53,3,167,116
501,33,1,275,192
501,50,2,220,154
502,13,1,277,193
502,49,3,247,172
503,98,1,174,121
503,58,2,204,142
503,42,2,455,318
503,24,3,500,350
504,4,1,92,64
504,71,2,354,247
504,17,1,493,345
504,78,2,240,168
505,24,1,300,210
505,43,2,52,36
505,9,1,194,135
505,70,1,179,125
506,69,1,415,290
506,44,3,198,138
506,17,2,124,86
506,69,3,266,186
507,24,2,82,57
507,28,2,240,168
508,1,2,185,129
508,92,3,180,125
508,53,3,78,54
508,21,2,255,178
509,8,1,483,338
509,33,3,284,198
510,53,3,382,267
510,32,2,268,187
510,54,1,234,163
511,34,1,63,44
511,3,2,250,175
511,29,2,277,193
512,11,3,85,59
512,43,1,453,317
513,96,3,241,168
513,29,2,336,235
514,45,1,66,46
514,79,2,342,239
515,39,3,498,348
515,18,2,390,273
515,92,3,281,196
515,26,1,114,79
515,53,1,184,128
516,2,1,421,294
516,56,2,171,119
516,60,3,175,122
516,90,3,202,141
517,97,3,481,336
517,67,3,292,204
517,50,1,362,253
517,66,2,341,238
517,17,2,494,345
518,23,3,301,210
519,21,1,242,169
519,77,3,60,42
519,95,1,216,151
519,67,2,166,116
519,8,3,141,98
520,71,1,192,134
521,12,2,450,315
521,9,1,294,205
521,65,3,260,182
521,73,1,76,53
521,31,3,339,237
522,21,3,64,44
523,10,2,124,86
524,60,1,374,261
524,65,3,217,151
525,23,2,230,161
525,43,3,498,348
525,82,2,357,249
526,73,1,214,149
526,71,1,456,319
526,7,3,111,77
526,36,3,489,342
526,4,3,338,236
527,56,1,244,170
527,55,3,302,211
528,65,2,101,70
529,56,2,122,85
529,5,3,270,189
529,62,2,69,48
530,15,3,316,221
530,79,1,209,146
530,56,1,117,81
531,66,1,317,221
531,10,3,253,177
531,92,3,500,350
532,59,3,312,218
532,61,2,180,125
532,33,2,347,242
533,50,1,218,152
534,90,1,311,217
535,2,2,460,322
535,32,1,257,179
536,13,3,117,81
537,51,2,94,65
537,95,2,136,95
537,90,2,271,189
537,56,1,363,254
537,87,1,387,270
538,56,1,473,331
538,97,2,321,224
538,83,1,256,179
538,36,2,394,275
539,64,2,199,139
539,26,1,221,154
540,82,3,325,227
541,76,2,230,161
541,67,2,96,67
541,90,3,306,214
542,95,3,60,42
542,74,2,442,309
542,1,1,209,146
542,19,1,371,259
543,78,2,274,191
544,35,1,274,191
544,53,2,446,312
544,65,2,442,309
545,65,2,342,239
545,55,3,386,270
545,84,2,498,348
545,37,2,466,326
546,24,1,111,77
546,35,1,74,51
546,55,3,240,168
546,70,2,211,147
546,93,1,440,308
547,38,3,240,168
547,18,2,114,79
547,35,2,86,60
547,72,1,403,282
548,82,2,149,104
548,69,3,429,300
548,74,3,369,258
549,72,1,140,98
549,64,2,331,231
549,13,1,415,290
550,15,2,302,211
550,54,1,292,204
550,1,1,334,233
551,46,2,490,343
552,38,1,485,339
552,52,2,384,268
552,58,1,82,57
552,30,3,344,240
552,10,2,165,115
553,56,1,107,74
553,49,2,96,67
553,14,2,369,258
553,64,3,495,346
553,59,1,101,70
554,52,3,394,275
554,3,1,384,268
554,40,3,424,296
554,18,2,221,154
554,47,1,485,339
555,69,3,388,271
555,91,2,368,257
556,29,3,176,123
556,94,1,396,277
557,82,2,227,158
557,48,3,234,163
558,100,3,388,271
559,14,1,487,340
559,75,1,146,102
559,51,1,359,251
559,32,3,490,343
559,97,1,454,317
560,88,3,161,112
560,16,2,195,136
561,48,2,206,144
561,59,3,103,72
561,30,2,281,196
561,84,2,168,117
562,16,2,470,329
562,72,3,54,37
562,73,1,211,147
562,75,2,198,138
562,32,2,367,256
563,9,2,150,105
563,72,2,371,259
563,50,2,265,185
563,55,1,296,207
564,26,1,177,123
564,29,3,230,161
564,10,1,423,296
564,63,3,99,69
564,95,1,127,88
565,50,2,433,303
565,93,3,437,305
565,90,3,151,105
566,86,2,112,78
566,55,1,423,296
567,6,1,399,279
567,36,2,286,200
568,11,1,98,68
568,91,1,250,175
568,96,2,420,294
568,95,3,490,343
569,75,2,164,114
569,91,3,414,289
569,13,3,475,332
569,34,1,378,264
569,67,1,134,93
570,74,2,368,257
571,21,1,465,325
572,54,2,161,112
572,96,2,362,253
572,22,1,294,205
572,67,2,129,90
573,44,1,84,58
573,90,1,439,307
573,46,2,337,235
574,86,3,187,130
574,86,3,88,61
575,57,1,292,204
575,21,2,419,293
576,2,2,247,172
576,51,3,234,163
576,49,2,97,67
576,4,2,165,115
576,14,1,499,349
577,99,3,182,127
577,71,1,264,184
577,57,3,83,58
578,8,3,140,98
578,95,2,303,212
578,2,2,486,340
579,62,3,248,173
579,28,2,68,47
580,97,1,440,308
581,39,3,257,179
581,98,2,282,197
581,57,1,250,175
581,94,1,107,74
582,15,3,473,331
582,80,2,72,50
582,62,2,199,139
583,56,1,140,98
583,9,3,269,188
583,33,2,182,127
584,68,1,54,37
584,54,3,261,182
584,93,3,89,62
585,55,3,56,39
586,90,3,167,116
586,16,2,87,60
586,71,2,103,72
587,37,1,206,144
587,89,2,406,284
588,80,1,350,244
588,74,3,226,158
588,22,1,485,339
588,78,2,129,90
589,2,1,62,43
589,68,1,201,140
590,51,3,234,163
591,85,3,84,58
591,36,1,198,138
592,2,2,314,219
593,59,1,75,52
593,44,1,308,215
593,51,3,356,249
593,20,1,465,325
594,60,1,194,135
594,46,1,461,322
595,43,1,430,301
595,30,1,296,207
595,17,3,185,129
596,63,1,90,62
596,66,3,117,81
596,68,2,245,171
597,59,1,174,121
597,16,1,129,90
597,89,1,409,286
597,90,3,120,84
598,34,1,415,290
598,45,1,88,61
598,11,1,234,163
598,39,1,208,145
599,95,3,353,247
599,96,1,210,147
599,8,1,432,302
600,31,1,199,139
600,48,1,50,35
600,10,3,377,263
600,63,3,171,119
601,79,2,148,103
601,63,2,193,135
601,74,1,108,75
601,74,2,195,136
602,46,3,52,36
602,60,1,320,224
602,38,2,314,219
603,67,1,138,96
604,44,2,293,205
604,30,1,360,251
604,51,3,278,194
605,90,3,306,214
605,63,3,272,190
605,16,1,403,282
605,79,1,394,275
606,51,2,286,200
606,9,1,272,190
606,6,1,109,76
606,64,1,322,225
607,79,3,395,276
608,75,1,87,60
608,58,2,339,237
609,30,2,59,41
609,82,2,91,63
609,40,1,425,297
609,5,3,68,47
609,15,2,433,303
610,98,3,200,140
610,68,1,233,163
610,23,3,187,130
610,35,1,137,95
610,67,2,304,212
611,13,2,364,254
612,50,3,251,175
612,19,3,247,172
612,81,2,408,285
613,37,2,334,233
613,35,3,173,121
614,65,3,368,257
615,3,2,317,221
615,55,1,171,119
616,20,3,422,295
616,47,1,353,247
616,81,2,366,256
616,4,3,94,65
616,56,1,432,302
617,30,1,369,258
618,41,1,234,163
618,68,2,91,63
619,73,3,222,155
619,14,3,387,270
619,30,2,453,317
619,34,1,370,259
620,19,3,402,281
620,23,1,429,300
621,98,2,496,347
621,36,3,233,163
621,29,1,93,65
622,30,1,458,320
622,83,2,304,212
622,10,3,63,44
622,32,1,93,65
623,16,2,59,41
623,58,3,233,163
623,88,3,141,98
623,91,3,428,299
624,89,1,480,336
624,83,2,361,252
624,79,3,393,275
624,91,3,85,59
625,16,2,274,191
626,76,2,216,151
626,47,2,256,179
626,35,2,300,210
626,26,2,242,169
627,27,1,251,175
627,88,1,345,241
627,56,1,332,232
627,30,2,429,300
627,6,1,423,296
628,37,1,497,347
629,23,1,62,43
629,82,2,60,42
630,50,2,200,140
630,8,2,157,109
630,5,3,462,323
630,72,1,105,73
630,7,3,347,242
631,8,1,400,280
631,17,3,138,96
631,7,2,489,342
631,89,1,242,169
632,76,3,448,313
632,85,2,129,90
632,32,3,494,345
632,38,1,78,54
632,30,2,202,141
633,4,2,79,55
633,1,2,117,81
633,59,1,108,75
633,5,2,120,84
634,65,2,356,249
634,80,3,293,205
634,24,1,103,72
635,35,1,227,158
635,42,3,243,170
635,68,3,355,248
635,29,1,97,67
636,46,1,442,309
636,22,3,294,205
637,82,3,497,347
638,55,3,462,323
638,70,3,353,247
639,69,1,412,288
639,63,2,390,273
640,65,2,277,193
640,57,2,467,326
640,21,3,53,37
640,76,2,369,258
640,6,3,485,339
641,50,1,470,329
642,93,2,374,261
642,1,1,188,131
643,96,2,399,279
643,52,1,447,312
644,83,3,398,278
644,75,1,467,326
644,5,3,186,130
645,18,1,435,304
645,6,1,422,295
645,41,2,324,226
645,8,2,454,317
645,10,3,346,242
646,67,1,444,310
646,78,3,317,221
646,30,2,258,180
647,71,3,304,212
648,17,1,125,87
649,36,3,427,298
649,92,1,290,203
649,78,1,174,121
649,13,3,271,189
649,33,1,68,47
650,55,3,491,343
650,93,2,357,249
650,61,2,186,130
650,12,1,154,107
651,53,2,366,256
651,88,3,329,230
651,16,1,214,149
652,69,2,401,280
652,59,2,155,108
652,3,3,57,39
653,75,1,441,308
654,94,3,340,237
654,85,3,130,91
655,2,2,409,286
655,49,2,381,266
655,74,3,490,343
656,10,3,102,71
656,20,2,193,135
657,83,1,373,261
657,40,1,249,174
658,16,2,134,93
659,69,3,345,241
660,83,1,102,71
660,38,1,168,117
660,90,1,272,190
660,15,1,393,275
660,27,2,373,261
661,64,1,477,333
662,22,3,438,306
662,19,1,229,160
662,8,1,489,342
662,10,3,70,49
663,42,2,231,161
663,10,2,426,298
663,43,2,349,244
663,58,3,364,254
664,53,2,494,345
664,88,1,203,142
664,59,1,492,344
665,32,2,499,349
665,11,1,400,280
666,63,1,184,128
666,97,2,409,286
666,88,1,427,298
667,30,3,484,338
667,16,2,243,170
667,50,3,104,72
667,26,2,254,177
668,22,1,288,201
668,71,2,347,242
668,72,1,264,184
668,84,2,352,246
668,17,2,349,244
669,77,3,200,140
669,6,1,497,347
669,53,1,139,97
670,90,3,468,327
670,64,2,435,304
671,20,3,78,54
671,24,1,99,69
671,31,3,209,146
672,85,3,347,242
672,40,1,354,247
673,76,2,96,67
673,77,1,50,35
674,55,3,407,284
674,63,2,170,118
674,47,3,268,187
675,11,1,178,124
675,79,2,129,90
675,76,3,471,329
676,99,3,448,313
676,65,1,139,97
677,65,1,357,249
677,46,1,218,152
678,41,2,223,156
678,88,3,467,326
679,49,1,409,286
679,19,1,383,268
679,63,1,220,154
680,32,3,496,347
680,44,2,479,335
680,20,1,370,259
680,16,3,141,98
681,42,1,376,263
681,87,3,199,139
681,10,3,137,95
681,78,2,120,84
681,43,3,414,289
682,99,2,87,60
682,65,1,70,49
683,66,2,439,307
683,94,2,302,211
683,46,3,154,107
683,88,2,353,247
683,64,3,499,349
684,9,2,450,315
684,66,1,435,304
684,46,3,346,242
685,48,2,296,207
685,91,2,216,151
685,86,1,301,210
685,68,2,246,172
685,7,1,415,290
686,21,1,310,217
687,90,2,367,256
687,64,2,432,302
687,52,1,477,333
687,8,2,221,154
687,78,1,443,310
688,40,3,181,126
688,74,3,51,35
688,94,3,438,306
688,92,2,55,38
689,40,3,207,144
689,6,1,203,142
690,32,3,430,301
690,20,2,232,162
690,3,1,155,108
690,67,2,268,187
691,92,3,250,175
692,29,1,492,344
692,27,3,480,336
692,59,3,221,154
692,26,1,124,86
693,68,3,419,293
693,39,3,418,292
693,19,1,102,71
693,60,2,448,313
693,10,3,149,104
694,19,2,466,326
694,86,3,468,327
695,34,2,280,196
695,24,1,198,138
695,93,3,84,58
696,88,1,188,131
696,76,1,199,139
696,23,3,56,39
696,57,3,462,323
697,4,3,159,111
698,29,1,74,51
698,88,2,329,230
698,56,2,365,255
699,13,3,253,177
700,98,1,289,202
700,7,2,321,224
700,20,1,301,210
700,52,2,102,71
701,5,3,343,240
701,16,3,385,269
702,99,1,176,123
702,46,1,120,84
702,12,1,59,41
703,44,1,113,79
703,76,3,98,68
703,81,1,454,317
704,18,2,483,338
704,38,2,313,219
704,79,2,412,288
705,2,1,442,309
705,57,1,437,305
706,40,2,285,199
706,76,3,436,305
706,44,3,130,91
707,73,3,282,197
707,70,3,344,240
707,93,2,215,150
707,95,2,367,256
708,61,1,258,180
708,20,2,249,174
708,18,2,473,331
709,5,1,185,129
709,4,2,131,91
709,79,3,418,292
709,47,1,203,142
710,10,1,265,185
710,14,1,276,193
710,75,2,171,119
711,4,3,241,168
711,97,1,339,237
712,54,2,158,110
712,89,3,259,181
712,89,2,155,108
712,7,3,172,120
713,81,3,421,294
713,71,3,407,284
713,33,2,434,303
713,92,3,460,322
714,80,2,204,142
714,91,2,191,133
715,26,2,206,144
715,70,1,490,343
715,24,3,304,212
715,82,3,143,100
715,34,3,375,262
716,63,1,259,181
716,81,1,220,154
717,19,3,421,294
718,56,3,374,261
718,14,2,299,209
719,51,2,97,67
719,100,1,149,104
719,2,2,469,328
719,95,1,212,148
720,38,3,180,125
720,9,1,231,161
720,73,3,147,102
720,66,2,406,284
720,56,3,53,37
721,16,1,265,185
721,23,2,493,345
721,83,3,213,149
721,40,2,259,181
722,77,3,252,176
722,82,1,419,293
722,67,2,102,71
722,94,1,337,235
722,76,3,351,245
723,36,2,415,290
723,6,3,79,55
723,96,3,380,266
723,24,1,114,79
723,67,3,338,236
724,21,2,361,252
724,90,2,173,121
724,6,2,142,99
724,89,3,200,140
725,62,1,143,100
726,12,3,233,163
726,72,1,154,107
726,83,3,195,136
726,13,1,375,262
727,84,1,351,245
727,92,1,193,135
728,98,3,230,161
728,9,2,437,305
728,39,1,292,204
729,31,2,194,135
730,99,2,85,59
730,72,2,252,176
731,95,3,405,283
732,14,2,446,312
732,24,3,432,302
732,46,2,206,144
732,88,3,119,83
733,24,3,96,67
733,71,2,94,65
734,37,3,328,229
734,47,1,243,170
734,7,1,353,247
734,43,2,356,249
735,65,2,240,168
735,5,3,450,315
735,43,2,195,136
736,92,3,341,238
736,38,2,310,217
736,58,3,153,107
737,35,2,226,158
737,6,2,309,216
737,52,2,470,329
737,53,2,274,191
737,15,2,261,182
738,84,3,177,123
738,98,2,201,140
739,36,1,81,56
739,21,3,160,112
739,24,2,301,210
739,25,1,457,319
739,17,2,122,85
740,88,1,287,200
740,59,3,392,274
740,9,1,415,290
740,59,3,388,271
741,2,1,92,64
741,71,3,346,242
741,50,3,338,236
742,33,1,366,256
743,64,3,305,213
743,78,3,174,121
743,59,2,224,156
743,6,3,57,39
743,52,1,356,249
744,13,2,140,98
744,29,1,290,203
744,83,3,111,77
744,96,2,189,132
745,96,2,453,317
746,16,1,223,156
746,2,1,428,299
746,58,2,116,81
746,49,2,198,138
747,23,2,303,212
747,55,2,110,77
748,37,2,352,246
748,66,2,215,150
749,58,2,272,190
749,83,2,87,60
750,28,2,264,184
750,23,1,115,80
751,100,3,220,154
751,44,2,262,183
752,42,2,155,108
752,59,1,188,131
753,59,1,477,333
753,34,2,485,339
754,58,1,407,284
754,78,2,248,173
754,22,2,112,78
754,26,1,265,185
755,44,3,176,123
755,59,1,368,257
755,91,2,106,74
755,29,3,85,59
755,91,2,219,153
756,41,1,437,305
756,33,1,202,141
756,54,3,102,71
756,56,1,480,336
757,63,2,264,184
757,21,2,302,211
757,35,3,113,79
757,8,1,496,347
758,60,3,201,140
758,76,2,187,130
758,73,1,370,259
759,50,1,307,214
759,30,1,250,175
759,33,3,255,178
759,70,1,381,266
760,25,3,497,347
760,55,3,385,269
761,53,2,169,118
761,50,2,58,40
762,51,2,300,210
762,27,2,454,317
762,69,2,362,253
763,11,2,129,90
763,39,3,462,323
763,45,2,380,266
763,34,1,208,145
763,98,1,432,302
764,2,2,139,97
764,84,3,164,114
764,98,1,62,43
765,49,2,414,289
765,77,2,289,202
766,32,3,61,42
766,28,3,50,35
767,50,2,490,343
767,38,2,79,55
767,65,3,132,92
767,81,2,51,35
768,89,2,172,120
768,20,1,498,348
768,66,2,314,219
769,42,1,195,136
769,91,3,471,329
769,73,1,387,270
770,87,1,448,313
770,6,3,405,283
771,21,1,163,114
771,42,2,349,244
772,45,3,143,100
773,39,2,439,307
773,4,2,441,308
773,84,3,362,253
773,18,2,356,249
773,9,2,89,62
774,2,2,393,275
774,52,1,359,251
774,66,1,185,129
775,67,2,271,189
775,53,3,157,109
775,47,1,75,52
776,93,3,410,287
777,70,1,413,289
777,58,2,421,294
777,23,2,228,159
777,85,1,333,233
778,28,3,144,100
778,84,1,319,223
779,40,1,267,186
779,51,2,95,66
779,47,3,54,37
779,67,1,487,340
779,93,3,362,253
780,64,3,205,143
780,65,1,162,113
780,26,2,266,186
780,67,1,325,227
780,68,1,127,88
781,34,1,424,296
781,9,1,413,289
781,51,2,168,117
782,6,2,452,316
782,78,3,83,58
782,61,2,134,93
783,14,1,366,256
783,43,3,158,110
783,28,3,435,304
783,10,2,395,276
783,6,2,184,128
784,96,2,260,182
784,82,2,252,176
784,7,2,138,96
785,19,2,440,308
785,55,1,224,156
785,52,2,249,174
785,30,1,52,36
785,31,2,177,123
786,57,3,252,176
787,98,3,113,79
787,55,3,76,53
788,2,2,330,230
788,13,3,483,338
788,98,2,438,306
788,75,1,139,97
789,62,3,323,226
789,24,2,282,197
789,89,3,131,91
789,79,3,390,273
790,26,2,100,70
791,26,3,292,204
791,52,3,494,345
791,87,2,59,41
792,82,3,365,255
792,32,2,299,209
792,81,2,361,252
793,39,3,494,345
794,73,3,111,77
794,99,3,98,68
794,62,1,105,73
794,75,2,300,210
794,33,3,140,98
795,63,1,107,74
795,40,2,213,149
795,52,2,233,163
795,79,3,315,220
795,26,3,225,157
796,30,2,392,274
796,9,2,481,336
796,46,3,321,224
796,29,2,428,299
796,9,3,148,103
797,29,2,401,280
797,65,3,489,342
798,92,2,161,112
798,32,3,177,123
798,28,1,491,343
798,46,1,205,143
799,13,2,86,60
799,95,2,245,171
799,29,1,175,122
800,42,3,120,84
801,75,3,305,213
801,69,1,131,91
801,98,1,208,145
801,57,3,345,241
802,100,1,400,280
802,64,1,361,252
802,20,2,56,39
802,6,2,236,165
802,40,1,208,145
803,25,1,112,78
803,55,3,439,307
803,9,1,179,125
803,20,1,193,135
803,27,3,241,168
804,74,2,478,334
804,96,3,268,187
805,89,2,85,59
805,82,3,133,93
805,18,2,435,304
805,9,2,83,58
806,32,1,107,74
806,64,1,345,241
807,75,2,490,343
807,94,2,327,228
807,100,3,486,340
807,87,1,245,171
807,55,3,54,37
808,19,1,357,249
809,73,1,394,275
809,40,2,95,66
810,30,3,66,46
811,6,3,283,198
811,74,3,293,205
811,99,3,491,343
811,43,2,444,310
811,78,3,247,172
812,93,2,172,120
813,48,2,422,295
813,34,3,143,100
813,18,2,259,181
814,60,3,127,88
814,6,2,342,239
814,29,3,126,88
814,10,3,426,298
815,70,3,196,137
815,62,1,142,99
815,63,2,178,124
816,72,3,73,51
816,61,1,283,198
816,41,1,244,170
816,2,1,381,266
817,45,3,476,333
818,19,1,196,137
818,36,3,401,280
818,47,2,230,161
818,34,2,441,308
819,27,3,199,139
819,91,2,185,129
820,7,2,265,185
820,87,3,223,156
820,86,1,431,301
821,56,3,407,284
822,29,1,335,234
822,37,3,466,326
822,94,3,245,171
822,55,1,257,179
823,15,3,219,153
824,21,3,154,107
824,37,3,228,159
824,62,1,492,344
824,71,1,174,121
825,95,2,379,265
825,69,3,447,312
826,35,2,138,96
826,28,2,133,93
826,74,3,144,100
826,18,2,430,301
827,18,3,166,116
828,32,1,368,257
828,53,2,121,84
828,17,2,342,239
828,93,1,423,296
828,65,1,99,69
829,3,1,246,172
829,53,2,392,274
830,40,1,146,102
831,66,2,216,151
831,19,2,439,307
831,59,1,103,72
831,73,2,332,232
831,75,1,468,327
832,19,2,438,306
832,52,1,231,161
832,44,1,494,345
833,81,1,222,155
834,58,3,251,175
834,68,2,297,207
834,31,1,369,258
834,4,3,347,242
834,68,2,496,347
835,2,3,476,333
836,59,3,411,287
836,1,3,269,188
836,41,3,174,121
837,87,1,357,249
837,12,3,160,112
837,31,1,380,266
837,90,2,465,325
838,36,1,249,174
839,25,1,403,282
839,20,1,57,39
840,53,2,80,56
840,9,2,221,154
841,33,2,88,61
841,68,2,424,296
841,47,1,319,223
841,9,3,273,191
841,31,2,443,310
842,47,2,332,232
842,2,3,64,44
842,18,2,262,183
843,41,3,66,46
843,45,2,417,291
843,4,3,312,218
843,16,3,165,115
843,49,1,363,254
844,19,2,124,86
845,59,2,59,41
845,49,1,407,284
845,75,1,99,69
845,65,2,333,233
846,26,2,162,113
846,28,2,135,94
846,7,2,332,232
846,96,1,483,338
847,35,1,459,321
847,65,2,164,114
847,98,2,330,230
847,75,1,313,219
847,57,3,384,268
848,65,2,494,345
849,19,2,272,190
849,11,3,389,272
849,57,1,480,336
850,43,2,436,305
850,95,2,117,81
850,78,2,327,228
850,96,2,139,97
851,84,1,469,328
851,22,2,129,90
852,19,3,400,280
852,80,3,274,191
852,21,1,455,318
852,57,1,254,177
853,86,1,354,247
853,96,1,418,292
853,65,1,465,325
853,38,3,112,78
853,49,2,90,62
854,18,1,350,244
854,96,2,190,133
855,39,3,317,221
855,12,2,220,154
855,91,1,255,178
855,38,1,485,339
855,42,3,245,171
856,72,3,184,128
856,36,2,348,243
856,20,2,323,226
856,48,2,95,66
857,28,3,303,212
857,52,1,433,303
857,8,2,470,329
858,2,3,171,119
858,15,3,117,81
859,79,1,424,296
859,29,1,348,243
859,29,3,314,219
860,5,2,305,213
860,19,2,202,141
861,40,3,469,328
861,36,2,374,261
861,49,3,244,170
862,57,3,252,176
862,83,2,245,171
862,8,3,294,205
862,88,2,473,331
863,83,2,422,295
863,6,1,79,55
863,68,3,217,151
864,72,3,491,343
864,89,2,295,206
864,4,3,353,247
864,58,2,394,275
865,29,2,178,124
865,89,2,99,69
865,72,3,177,123
865,69,3,350,244
865,31,1,367,256
866,40,3,387,270
867,97,2,241,168
868,82,3,255,178
868,39,3,238,166
869,44,2,295,206
870,47,2,202,141
870,92,2,384,268
870,69,2,97,67
870,89,1,52,36
871,44,2,461,322
872,75,2,444,310
873,75,3,325,227
874,68,1,102,71
874,32,3,277,193
874,32,3,426,298
874,33,3,274,191
874,89,2,490,343
875,11,1,85,59
876,81,2,189,132
876,9,2,414,289
876,41,3,198,138
876,84,3,367,256
877,93,3,237,165
877,43,1,429,300
878,22,1,62,43
878,4,3,234,163
878,58,3,159,111
878,33,1,305,213
878,9,2,270,189
879,69,3,399,279
880,78,3,494,345
880,29,2,198,138
880,11,3,160,112
881,90,2,499,349
881,35,2,307,214
881,95,3,327,228
882,33,1,204,142
882,17,1,74,51
883,81,3,110,77
883,10,3,358,250
883,38,2,211,147
884,56,3,378,264
885,85,3,122,85
885,90,3,200,140
886,34,3,198,138
886,92,1,268,187
887,1,2,479,335
888,76,3,396,277
889,68,2,145,101
890,9,1,439,307
890,6,2,361,252
890,50,2,406,284
891,49,3,267,186
891,61,2,174,121
891,56,3,403,282
891,65,3,423,296
892,45,3,122,85
892,93,1,70,49
893,54,3,173,121
893,14,1,139,97
893,9,2,194,135
893,56,3,482,337
894,76,1,144,100
894,54,3,322,225
895,85,1,346,242
896,18,1,285,199
896,2,3,110,77
897,99,2,473,331
897,46,1,286,200
897,33,3,322,225
898,79,3,431,301
898,36,1,98,68
898,73,3,419,293
899,18,2,147,102
899,11,3,497,347
900,6,3,152,106
900,57,1,330,230
901,72,2,410,287
901,15,1,130,91
901,35,2,418,292
901,89,1,183,128
901,51,1,373,261
902,12,1,328,229
902,15,3,322,225
902,1,1,64,44
902,28,1,350,244
902,72,3,397,277
903,86,1,356,249
903,13,1,179,125
904,95,1,165,115
904,73,2,364,254
905,49,2,259,181
905,45,2,357,249
905,89,1,189,132
906,9,1,199,139
907,44,1,408,285
907,26,1,300,210
907,19,1,268,187
908,97,3,191,133
908,82,2,234,163
908,19,1,189,132
908,39,1,69,48
909,45,3,380,266
909,43,1,84,58
909,33,1,247,172
910,27,1,321,224
910,20,1,430,301
910,90,1,77,53
910,43,3,184,128
911,93,2,449,314
911,98,2,126,88
911,23,2,450,315
912,62,2,401,280
912,6,2,401,280
913,46,1,132,92
913,68,2,205,143
914,11,2,281,196
914,84,2,448,313
914,53,1,296,207
914,41,1,114,79
915,31,2,81,56
915,55,1,398,278
915,26,1,102,71
916,93,3,244,170
916,9,3,64,44
916,64,2,89,62
916,79,1,389,272
916,82,2,66,46
917,69,3,248,173
917,21,3,280,196
917,31,2,448,313
917,61,1,219,153
918,59,2,313,219
918,79,2,323,226
918,73,2,191,133
919,57,3,143,100
919,76,1,392,274
919,64,2,218,152
920,63,3,389,272
920,98,1,246,172
